X,Y,NAME,LAYER,GM_TYPE,MAP_NAME,<img_src,KML_STYLE,gx_media_l,icon_url
81.765773,25.443735,AB10 1A RAJROOPPUR PRAAYGRAJ UTTAR PRADESH,"<img src=""https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/bjfd31l3p5nqfquin699m94juo/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrE43Yy_WYruBt9sz5Q7azI9ev34rO7BZW3geklN163y1lJ",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/bjfd31l3p5nqfquin699m94juo/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrE43Yy_WYruBt9sz5Q7azI9ev34rO7BZW3geklN163y1lJqu6H-JsAy",icon-1899-DB4436,https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/bjfd31l3p5nqfquin699m94juo/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrE43Yy_WYruBt9sz5Q7azI9ev34rO7BZW3geklN163y1lJqu6H-JsAyV,
81.8416469,25.4262109,"812-L/3A/2, Mutthi Ganj, Prayagraj, Uttar Pradesh 211003","<img src=""https://doc-0c-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/9kt68vfd6ths1u2gfq09ciiq7s/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqAwX0qwQ5N8R7zjJkdM300EUQ9gc9z7E4d0ChXyRqGjsBT",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-0c-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/9kt68vfd6ths1u2gfq09ciiq7s/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqAwX0qwQ5N8R7zjJkdM300EUQ9gc9z7E4d0ChXyRqGjsBT493TjsYU3",icon-1899-DB4436,https://doc-0c-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/9kt68vfd6ths1u2gfq09ciiq7s/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqAwX0qwQ5N8R7zjJkdM300EUQ9gc9z7E4d0ChXyRqGjsBT493TjsYU3B,
81.8418649,25.4289939,"384, Mutthi Ganj, Prayagraj, Uttar Pradesh 211003","<img src=""https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/80hoo0b5iira967fo96bqsgkes/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoo8FRBmJNeqLrp5UdyNYiZNu2UdKEjKtNYowDODt78ihuj",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/80hoo0b5iira967fo96bqsgkes/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoo8FRBmJNeqLrp5UdyNYiZNu2UdKEjKtNYowDODt78ihujoaDwNubNj",icon-1899-DB4436,https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/80hoo0b5iira967fo96bqsgkes/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoo8FRBmJNeqLrp5UdyNYiZNu2UdKEjKtNYowDODt78ihujoaDwNubNju,
81.8250126,25.4273336,"Meerapur Rd, Malviyanagar, Prayagraj, Uttar Pradesh 211016","<img src=""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/9o3ovjfkq386atgp5mqk35e3ds/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoX6sNmg3ieCOQxRFvNrLOyCCqxLcTIHJJx8H2MII-1lPZF",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/9o3ovjfkq386atgp5mqk35e3ds/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoX6sNmg3ieCOQxRFvNrLOyCCqxLcTIHJJx8H2MII-1lPZFSgmo3f5Jx",icon-1899-DB4436,https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/9o3ovjfkq386atgp5mqk35e3ds/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoX6sNmg3ieCOQxRFvNrLOyCCqxLcTIHJJx8H2MII-1lPZFSgmo3f5Jxn,
81.811948,25.442599,62AHIMMATGANJ PRAYAGRAJ UTTAR PRADESH,"<img src=""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/0vi4iibab3v6d3ksrqrv1s15g0/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrG6MQ6tJtuA5cC7jE9QmqFNSj8qDkJP6ovhVm0Aa0lFE7Z",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/0vi4iibab3v6d3ksrqrv1s15g0/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrG6MQ6tJtuA5cC7jE9QmqFNSj8qDkJP6ovhVm0Aa0lFE7Zftp6JQqQ5",icon-1899-DB4436,https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/0vi4iibab3v6d3ksrqrv1s15g0/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrG6MQ6tJtuA5cC7jE9QmqFNSj8qDkJP6ovhVm0Aa0lFE7Zftp6JQqQ5W,
81.811948,25.442599,99/96/10A KALA DANDA PRAYAGRAJ UTTAR PRADESH,"<img src=""https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/htc9gd780p4orb1ol8nf3ep5hc/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALos1vNPqDkwVGf12XimCF-bIjYtNUIIa3D18WBLHeH837sv",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/htc9gd780p4orb1ol8nf3ep5hc/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALos1vNPqDkwVGf12XimCF-bIjYtNUIIa3D18WBLHeH837svkv9QL-_rW",icon-1899-DB4436,https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/htc9gd780p4orb1ol8nf3ep5hc/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALos1vNPqDkwVGf12XimCF-bIjYtNUIIa3D18WBLHeH837svkv9QL-_rW4,
81.8407947,25.3874719,"NH30, Dandi, Prayagraj, Uttar Pradesh
","<img src=""https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/7lciemct46isv311ajfjn5dlqs/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALq8XVk0FChh9z0xGyZ1dze6SPfN9nb_3kjGMYj7gdmpZpdK",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/7lciemct46isv311ajfjn5dlqs/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALq8XVk0FChh9z0xGyZ1dze6SPfN9nb_3kjGMYj7gdmpZpdKSUmN29soQ",icon-1899-DB4436,https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/7lciemct46isv311ajfjn5dlqs/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALq8XVk0FChh9z0xGyZ1dze6SPfN9nb_3kjGMYj7gdmpZpdKSUmN29soQN,
81.765773,25.443735,RAJROOPPUR PRAYAGRAJ UTTAR PRADESH,"<img src=""https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/e16sufftolgeq1itj1nhdngqeg/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALof2uXUEsr8SdxSi-TcnANKqeYD3G17C6RHOR8_tdEj7Ebp",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/e16sufftolgeq1itj1nhdngqeg/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALof2uXUEsr8SdxSi-TcnANKqeYD3G17C6RHOR8_tdEj7EbpMwkikKdy7",icon-1899-DB4436,https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/e16sufftolgeq1itj1nhdngqeg/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALof2uXUEsr8SdxSi-TcnANKqeYD3G17C6RHOR8_tdEj7EbpMwkikKdy7G,
81.8835899,25.3910769,"ED-2/25, ADA Colony, Naini, Prayagraj, Uttar Pradesh 211008","<img src=""https://doc-0c-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/jh7ckfq11cdctevid3p6bdsbl0/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrtPFurHaqZY4paRxmZXdKMUjkoV4DJDZJWBWu9sD2MBUYs",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-0c-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/jh7ckfq11cdctevid3p6bdsbl0/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrtPFurHaqZY4paRxmZXdKMUjkoV4DJDZJWBWu9sD2MBUYsHFuB0G33Q",icon-1899-DB4436,https://doc-0c-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/jh7ckfq11cdctevid3p6bdsbl0/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrtPFurHaqZY4paRxmZXdKMUjkoV4DJDZJWBWu9sD2MBUYsHFuB0G33QS,
81.8723398,25.4061747,"70C/5B-12, Jahangirabad, Naini, Prayagraj, Uttar Pradesh 211008","<img src=""https://doc-0s-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/etmlpuicv7tmmrm3klslhju5mk/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALobKPvfv26FcoFIDCY-QUyD7j1aPqtJAaBppi6CCFgz8lJB",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-0s-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/etmlpuicv7tmmrm3klslhju5mk/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALobKPvfv26FcoFIDCY-QUyD7j1aPqtJAaBppi6CCFgz8lJB01X4pl5sm",icon-1899-DB4436,https://doc-0s-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/etmlpuicv7tmmrm3klslhju5mk/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALobKPvfv26FcoFIDCY-QUyD7j1aPqtJAaBppi6CCFgz8lJB01X4pl5sm4,
81.787472,25.438107,"1,12,A JAIRAMPUR RAJROOPPUR PRAYAGRAJ UTTAR PRADESH","<img src=""https://doc-0s-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/384rl59t3pdbf1fruojs0noqlo/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpfY-sH4iJB4FB8IJxtSB4NBv-raho_iwl6y9EcZ9d4UP_o",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-0s-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/384rl59t3pdbf1fruojs0noqlo/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpfY-sH4iJB4FB8IJxtSB4NBv-raho_iwl6y9EcZ9d4UP_ouAR-RWFBa",icon-1899-DB4436,https://doc-0s-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/384rl59t3pdbf1fruojs0noqlo/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpfY-sH4iJB4FB8IJxtSB4NBv-raho_iwl6y9EcZ9d4UP_ouAR-RWFBa7,
81.8742579,25.406627,"173/1, Naini, Prayagraj, Uttar Pradesh 211008","<img src=""https://doc-08-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/mehuo19ocursqaoklk1td5gnb0/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqdzl_YasiTa0_m4Qm8QKw2XyEXr7Kh4GJ89-Kgf1eu-bgW",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-08-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/mehuo19ocursqaoklk1td5gnb0/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqdzl_YasiTa0_m4Qm8QKw2XyEXr7Kh4GJ89-Kgf1eu-bgW7hB0kAlus",icon-1899-DB4436,https://doc-08-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/mehuo19ocursqaoklk1td5gnb0/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqdzl_YasiTa0_m4Qm8QKw2XyEXr7Kh4GJ89-Kgf1eu-bgW7hB0kAlus7,
81.8671279,25.3827019,"61K/1, Naini Gaon, Chaka, Naini, Prayagraj, Uttar Pradesh 211008
","<img src=""https://doc-14-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/uh2ehbq1fa53tf4545n3qdc4t4/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqYvneO-g6TxKGrfKuTJvfxekTPVStuoMeXIYR1_Cl53joK",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-14-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/uh2ehbq1fa53tf4545n3qdc4t4/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqYvneO-g6TxKGrfKuTJvfxekTPVStuoMeXIYR1_Cl53joKECGN5WAuU",icon-1899-DB4436,https://doc-14-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/uh2ehbq1fa53tf4545n3qdc4t4/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqYvneO-g6TxKGrfKuTJvfxekTPVStuoMeXIYR1_Cl53joKECGN5WAuUm,
81.7499303,25.4542131,"137C/2B/3Z, Lane 18, Vishnapuri Colony, Ghayasuddinpur, Prayagraj, Uttar Pradesh 211012","<img src=""https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/lortbias1b7mfrju92d2m0sq6g/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrKaXTJkwK-GM70miBnucnAdoVh4KO9MrSleqYY-eG3JXhx",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/lortbias1b7mfrju92d2m0sq6g/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrKaXTJkwK-GM70miBnucnAdoVh4KO9MrSleqYY-eG3JXhxRI106GZKz",icon-1899-DB4436,https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/lortbias1b7mfrju92d2m0sq6g/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrKaXTJkwK-GM70miBnucnAdoVh4KO9MrSleqYY-eG3JXhxRI106GZKz-,
81.8761659,25.4072611,"20/6, Arail, Naini, Uttar Pradesh 211008
","<img src=""https://doc-08-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/uqf74731ithnf4664f1c6ecia8/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALo96App7bBsq2Dfz25V-VUJYjDD29XRZwmUqa0f5TvJJMp9",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-08-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/uqf74731ithnf4664f1c6ecia8/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALo96App7bBsq2Dfz25V-VUJYjDD29XRZwmUqa0f5TvJJMp9j2T8vZuaE",icon-1899-DB4436,https://doc-08-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/uqf74731ithnf4664f1c6ecia8/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALo96App7bBsq2Dfz25V-VUJYjDD29XRZwmUqa0f5TvJJMp9j2T8vZuaEW,
81.78482919,25.453671,ALLAHABAD UTTAR PRADESH GHADWA SUBEDARGANJ PRAYAGRAJ UTTAR PRADESH,"<img src=""https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/9g188j7rs01qhebe8986okros8/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrY2DMTdMhLEKoWOptgP31Qf07V4_BxDn_nA5iLDQR5Fzx_",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/9g188j7rs01qhebe8986okros8/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrY2DMTdMhLEKoWOptgP31Qf07V4_BxDn_nA5iLDQR5Fzx_SJ6i_wCY9",icon-1899-DB4436,https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/9g188j7rs01qhebe8986okros8/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrY2DMTdMhLEKoWOptgP31Qf07V4_BxDn_nA5iLDQR5Fzx_SJ6i_wCY9J,
81.876942,25.4054232,"510B/35, Arail, Naini, Uttar Pradesh 211008
","<img src=""https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/ue3bvkhmg4omlalnemt6c4mf1k/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALofvmHc2ol96IMEfUWv7-aVgKUONxHzZyrhV-SP3olevCcf",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/ue3bvkhmg4omlalnemt6c4mf1k/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALofvmHc2ol96IMEfUWv7-aVgKUONxHzZyrhV-SP3olevCcfdoZuqUizV",icon-1899-DB4436,https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/ue3bvkhmg4omlalnemt6c4mf1k/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALofvmHc2ol96IMEfUWv7-aVgKUONxHzZyrhV-SP3olevCcfdoZuqUizV9,
81.8401199,25.412976,"201/4, Mahewa East, Prayagraj, Uttar Pradesh 211008","<img src=""https://doc-14-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/u0j7ql40lnc0sb6oc7tnhmet44/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALor77_r5u2HJkreNc-vwqr3yyY75ii8xX76Jy8li9aP3HHw",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-14-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/u0j7ql40lnc0sb6oc7tnhmet44/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALor77_r5u2HJkreNc-vwqr3yyY75ii8xX76Jy8li9aP3HHwkw-xheDRz",icon-1899-DB4436,https://doc-14-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/u0j7ql40lnc0sb6oc7tnhmet44/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALor77_r5u2HJkreNc-vwqr3yyY75ii8xX76Jy8li9aP3HHwkw-xheDRzW,
81.8031349,25.4341259,"205/12, Chakiya, Rajrooppur, Prayagraj, Uttar Pradesh 211011","<img src=""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/7jeb2pijbojudicdoarnbeu3ao/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALp260iN3TK9P_XTmllPS-ksKKLo2tU1KTt_nNkUmJ_DqzfJ",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/7jeb2pijbojudicdoarnbeu3ao/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALp260iN3TK9P_XTmllPS-ksKKLo2tU1KTt_nNkUmJ_DqzfJDDjT26Bs7",icon-1899-DB4436,https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/7jeb2pijbojudicdoarnbeu3ao/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALp260iN3TK9P_XTmllPS-ksKKLo2tU1KTt_nNkUmJ_DqzfJDDjT26Bs7v,
81.8173025,25.4255798,49/2 PRAYAGRAJ UTTAR PRADESH,"<img src=""https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/d8i65uvm4m08l8kjftk62av070/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpmfIhbnzsY-FmjYFRWw56P2as2kUdczeOJO5ZYWDvUjor4",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/d8i65uvm4m08l8kjftk62av070/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpmfIhbnzsY-FmjYFRWw56P2as2kUdczeOJO5ZYWDvUjor4jolU2DYTM",icon-1899-DB4436,https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/d8i65uvm4m08l8kjftk62av070/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpmfIhbnzsY-FmjYFRWw56P2as2kUdczeOJO5ZYWDvUjor4jolU2DYTM0,
81.8032309,25.4339219,"206B/1K, Anandpuram, Rajrooppur, Prayagraj, Uttar Pradesh 211011","<img src=""https://doc-0c-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/0i6ukdgp4oiu74p6v0desfbclc/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqnX5KCkc1H7ooXaIivEEKsetN4uRtBD0JMvrhUlYjkz0MJ",Unknown Point Feature,Containment Zone_28.04.2021.kml,"""https://doc-0c-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/0i6ukdgp4oiu74p6v0desfbclc/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqnX5KCkc1H7ooXaIivEEKsetN4uRtBD0JMvrhUlYjkz0MJeYfbOut33",icon-1899-DB4436,https://doc-0c-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/0i6ukdgp4oiu74p6v0desfbclc/1619783015500/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqnX5KCkc1H7ooXaIivEEKsetN4uRtBD0JMvrhUlYjkz0MJeYfbOut33U,
